episodeIndex,reason,totalReward,validPlacements,invalidPlacements,stepCount,stepScale,wLE,wCGS,wSS,supportRatioMin
3153,failed,-1.204891,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
3154,completed,0.587455,3,15,3,0.182742,0.742738,0.290437,0.137391,0.801201
3155,completed,1.125509,4,6,4,0.182742,0.742738,0.290437,0.137391,0.801201
3156,failed,-1.559032,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
3157,failed,-1.450786,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3158,failed,-1.322096,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
3159,failed,-1.822515,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
3160,completed,0.044663,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
3161,completed,0.796509,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
3162,completed,0.621649,5,18,5,0.182742,0.742738,0.290437,0.137391,0.801201
3163,completed,0.983203,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3164,failed,-1.448143,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3165,failed,-1.349143,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
3166,completed,0.759448,5,15,5,0.182742,0.742738,0.290437,0.137391,0.801201
3167,failed,-1.995148,3,39,3,0.182742,0.742738,0.290437,0.137391,0.801201
3168,failed,-1.533421,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
3169,completed,0.741331,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
3170,completed,0.999020,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
3171,failed,-1.208440,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
3172,failed,-1.885975,4,38,4,0.182742,0.742738,0.290437,0.137391,0.801201
3173,completed,0.736101,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
3174,completed,0.607172,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
3175,failed,-1.665336,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
3176,failed,-1.443957,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3177,completed,0.824966,5,16,5,0.182742,0.742738,0.290437,0.137391,0.801201
3178,failed,-1.443296,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3179,failed,-1.413569,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3180,completed,0.719459,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
3181,failed,-1.427671,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
3182,failed,-1.211156,4,25,4,0.182742,0.742738,0.290437,0.137391,0.801201
3183,failed,-1.162120,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
3184,failed,-1.331066,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3185,completed,0.657037,5,17,5,0.182742,0.742738,0.290437,0.137391,0.801201
3186,failed,-1.678032,4,35,4,0.182742,0.742738,0.290437,0.137391,0.801201
3187,completed,0.930764,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
3188,failed,-1.735500,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
3189,failed,-1.854169,4,38,4,0.182742,0.742738,0.290437,0.137391,0.801201
3190,completed,1.186095,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
3191,failed,-1.254595,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
3192,completed,1.187194,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3193,failed,-1.654297,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
3194,failed,-1.605656,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
3195,completed,0.740559,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
3196,completed,0.674149,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
3197,failed,-1.499734,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
3198,failed,-1.648083,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
3199,failed,-1.268201,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3200,failed,-1.620414,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
3201,failed,-1.651989,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
3202,completed,1.301449,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
3203,completed,0.812268,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
3204,failed,-1.651210,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
3205,failed,-1.475531,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
3206,failed,-1.494400,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
3207,failed,-1.548368,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
3208,completed,0.746971,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
3209,failed,-1.422190,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3210,completed,1.005635,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
3211,completed,0.168198,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3212,failed,-2.257051,3,44,3,0.182742,0.742738,0.290437,0.137391,0.801201
3213,completed,0.821947,5,15,5,0.182742,0.742738,0.290437,0.137391,0.801201
3214,completed,0.744470,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
3215,completed,0.046235,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
3216,failed,-1.473510,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3217,failed,-1.223418,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3218,completed,0.148041,4,25,4,0.182742,0.742738,0.290437,0.137391,0.801201
3219,failed,-1.762704,2,31,2,0.182742,0.742738,0.290437,0.137391,0.801201
3220,failed,-1.277629,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3221,completed,0.468079,3,16,3,0.182742,0.742738,0.290437,0.137391,0.801201
3222,failed,-1.400720,4,29,4,0.182742,0.742738,0.290437,0.137391,0.801201
3223,failed,-1.262275,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3224,completed,0.863979,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
3225,completed,1.388821,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
3226,failed,-1.443115,1,22,1,0.182742,0.742738,0.290437,0.137391,0.801201
3227,failed,-1.270894,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
3228,completed,0.041247,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
3229,completed,0.467882,3,18,3,0.182742,0.742738,0.290437,0.137391,0.801201
3230,failed,-1.473449,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3231,completed,0.699458,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
3232,completed,1.004556,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3233,failed,-1.115061,3,20,3,0.182742,0.742738,0.290437,0.137391,0.801201
3234,failed,-2.301289,4,47,4,0.182742,0.742738,0.290437,0.137391,0.801201
3235,failed,-1.470664,4,30,4,0.182742,0.742738,0.290437,0.137391,0.801201
3236,failed,-1.304798,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
3237,completed,0.608683,5,20,5,0.182742,0.742738,0.290437,0.137391,0.801201
3238,failed,-2.000177,3,39,3,0.182742,0.742738,0.290437,0.137391,0.801201
3239,completed,0.909881,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3240,failed,-1.500351,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
3241,completed,1.317860,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
3242,completed,1.306626,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
3243,failed,-1.212411,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3244,completed,1.200298,4,3,4,0.182742,0.742738,0.290437,0.137391,0.801201
3245,failed,-1.329229,4,28,4,0.182742,0.742738,0.290437,0.137391,0.801201
3246,completed,0.403624,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
3247,completed,1.159314,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
3248,completed,0.947483,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
3249,completed,1.276141,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
3250,completed,1.195384,5,6,5,0.182742,0.742738,0.290437,0.137391,0.801201
3251,failed,-2.143788,4,45,4,0.182742,0.742738,0.290437,0.137391,0.801201
3252,failed,-2.082962,1,35,1,0.182742,0.742738,0.290437,0.137391,0.801201
3253,completed,0.993019,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
3254,completed,0.799171,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
3255,failed,-1.812835,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
3256,failed,-1.721054,3,33,3,0.182742,0.742738,0.290437,0.137391,0.801201
3257,failed,-1.875830,4,39,4,0.182742,0.742738,0.290437,0.137391,0.801201
3258,completed,1.089549,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
3259,failed,-1.435500,1,22,1,0.182742,0.742738,0.290437,0.137391,0.801201
3260,completed,0.774336,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
3261,failed,-2.177126,4,45,4,0.182742,0.742738,0.290437,0.137391,0.801201
3262,completed,0.652749,5,20,5,0.182742,0.742738,0.290437,0.137391,0.801201
3263,failed,-1.395392,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3264,failed,-2.051250,4,42,4,0.182742,0.742738,0.290437,0.137391,0.801201
3265,completed,0.853342,5,13,5,0.182742,0.742738,0.290437,0.137391,0.801201
3266,failed,-1.435295,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3267,completed,0.705326,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
3268,failed,-1.671945,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
3269,completed,1.146637,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3270,failed,-1.132428,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
3271,completed,0.414647,4,21,4,0.182742,0.742738,0.290437,0.137391,0.801201
3272,failed,-1.452034,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
3273,completed,1.069038,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3274,failed,-1.991338,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
3275,completed,0.396704,3,16,3,0.182742,0.742738,0.290437,0.137391,0.801201
3276,failed,-2.312853,3,44,3,0.182742,0.742738,0.290437,0.137391,0.801201
3277,completed,0.903233,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3278,failed,-1.837755,4,38,4,0.182742,0.742738,0.290437,0.137391,0.801201
3279,failed,-1.138696,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
3280,completed,0.623421,5,19,5,0.182742,0.742738,0.290437,0.137391,0.801201
3281,failed,-1.524899,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
3282,failed,-1.618001,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
3283,failed,-1.996088,4,42,4,0.182742,0.742738,0.290437,0.137391,0.801201
3284,completed,1.134921,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
3285,completed,0.912856,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3286,failed,-1.394737,4,29,4,0.182742,0.742738,0.290437,0.137391,0.801201
3287,failed,-1.695838,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
3288,completed,1.329832,5,4,5,0.182742,0.742738,0.290437,0.137391,0.801201
3289,completed,0.488095,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
3290,completed,0.985956,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
3291,failed,-1.440259,1,22,1,0.182742,0.742738,0.290437,0.137391,0.801201
3292,failed,-1.124847,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
3293,failed,-1.461318,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
3294,completed,0.375997,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
3295,completed,0.548279,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
3296,failed,-1.345675,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
3297,failed,-1.256688,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3298,completed,0.897382,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
3299,completed,1.257473,4,2,4,0.182742,0.742738,0.290437,0.137391,0.801201
3300,completed,0.396003,3,18,3,0.182742,0.742738,0.290437,0.137391,0.801201
3301,failed,-1.415415,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
3302,failed,-1.180879,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
3303,failed,-1.550137,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
3304,failed,-1.810072,2,32,2,0.182742,0.742738,0.290437,0.137391,0.801201
3305,failed,-1.972336,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
3306,completed,0.998416,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
3307,failed,-1.256275,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3308,completed,0.564400,5,21,5,0.182742,0.742738,0.290437,0.137391,0.801201
3309,completed,1.009952,4,7,4,0.182742,0.742738,0.290437,0.137391,0.801201
3310,completed,0.304645,4,24,4,0.182742,0.742738,0.290437,0.137391,0.801201
3311,completed,1.276783,4,3,4,0.182742,0.742738,0.290437,0.137391,0.801201
3312,completed,0.982429,5,12,5,0.182742,0.742738,0.290437,0.137391,0.801201
3313,completed,0.770403,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
3314,completed,0.053487,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
3315,completed,1.050050,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
3316,failed,-1.262089,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3317,failed,-1.231042,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
3318,completed,1.150387,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
3319,failed,-1.976610,4,41,4,0.182742,0.742738,0.290437,0.137391,0.801201
3320,failed,-1.658188,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
3321,completed,1.004555,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
3322,completed,1.297398,4,1,4,0.182742,0.742738,0.290437,0.137391,0.801201
3323,completed,0.919397,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3324,failed,-1.281214,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3325,failed,-1.245501,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
3326,completed,0.476256,5,23,5,0.182742,0.742738,0.290437,0.137391,0.801201
3327,failed,-1.380575,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3328,completed,0.519106,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
3329,completed,1.092698,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
3330,completed,1.221068,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
3331,completed,1.150976,4,5,4,0.182742,0.742738,0.290437,0.137391,0.801201
3332,failed,-1.169726,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
3333,completed,1.140995,4,7,4,0.182742,0.742738,0.290437,0.137391,0.801201
3334,failed,-1.356806,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3335,failed,-1.486679,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
3336,failed,-1.692052,4,36,4,0.182742,0.742738,0.290437,0.137391,0.801201
3337,failed,-1.242772,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3338,completed,1.085060,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3339,completed,0.858508,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
3340,completed,1.232452,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
3341,failed,-1.526594,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
3342,completed,0.489782,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
3343,failed,-1.332645,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
3344,failed,-1.364105,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
3345,failed,-1.336438,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3346,failed,-1.580107,1,25,1,0.182742,0.742738,0.290437,0.137391,0.801201
3347,completed,1.164305,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
3348,failed,-1.382043,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
3349,completed,0.367571,4,22,4,0.182742,0.742738,0.290437,0.137391,0.801201
3350,completed,1.226770,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
3351,completed,1.155373,4,5,4,0.182742,0.742738,0.290437,0.137391,0.801201
3352,completed,0.774271,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
3353,failed,-1.645392,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
3354,failed,-1.428009,4,30,4,0.182742,0.742738,0.290437,0.137391,0.801201
3355,failed,-1.439232,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3356,completed,1.205184,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3357,failed,-1.308882,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3358,completed,0.838322,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
3359,failed,-1.751987,2,31,2,0.182742,0.742738,0.290437,0.137391,0.801201
3360,completed,0.993600,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3361,completed,1.123433,4,6,4,0.182742,0.742738,0.290437,0.137391,0.801201
3362,completed,0.473470,5,20,5,0.182742,0.742738,0.290437,0.137391,0.801201
3363,completed,0.755332,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
3364,failed,-1.302118,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
3365,failed,-1.533956,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
3366,failed,-1.471951,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3367,completed,0.352511,5,21,5,0.182742,0.742738,0.290437,0.137391,0.801201
3368,failed,-1.199617,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
3369,completed,1.212650,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3370,failed,-1.255925,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3371,failed,-1.016497,4,22,4,0.182742,0.742738,0.290437,0.137391,0.801201
3372,completed,0.411283,3,18,3,0.182742,0.742738,0.290437,0.137391,0.801201
3373,completed,1.174681,4,5,4,0.182742,0.742738,0.290437,0.137391,0.801201
3374,failed,-1.511307,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
3375,completed,1.173994,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
3376,completed,-0.814649,5,49,5,0.182742,0.742738,0.290437,0.137391,0.801201
3377,failed,-1.501613,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
3378,completed,1.095235,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
3379,completed,0.733645,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
3380,failed,-1.514802,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
3381,completed,0.816778,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
3382,failed,-1.617900,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
3383,failed,-1.617395,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
3384,completed,0.505915,4,20,4,0.182742,0.742738,0.290437,0.137391,0.801201
3385,failed,-1.318937,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
3386,failed,-1.854671,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
3387,completed,1.071823,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
3388,failed,-1.317435,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3389,completed,1.049839,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
3390,completed,1.116223,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
3391,completed,-0.173480,5,36,5,0.182742,0.742738,0.290437,0.137391,0.801201
3392,failed,-1.612307,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
3393,completed,0.581316,4,17,4,0.182742,0.742738,0.290437,0.137391,0.801201
3394,failed,-1.488447,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
3395,completed,0.922725,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
3396,failed,-1.298005,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
3397,completed,1.043126,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
3398,completed,1.062855,4,7,4,0.182742,0.742738,0.290437,0.137391,0.801201
3399,completed,0.706194,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
3400,completed,0.574687,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
3401,completed,0.485602,3,18,3,0.182742,0.742738,0.290437,0.137391,0.801201
3402,failed,-1.211118,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3403,failed,-1.812190,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
3404,failed,-1.158127,4,24,4,0.182742,0.742738,0.290437,0.137391,0.801201
3405,failed,-1.316374,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3406,completed,0.859076,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
3407,completed,0.924982,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
3408,completed,1.152860,5,10,5,0.182742,0.742738,0.290437,0.137391,0.801201
3409,completed,0.979928,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
3410,completed,0.493335,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
3411,completed,0.695085,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
3412,completed,0.696763,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
3413,completed,1.130011,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
3414,completed,1.209637,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
3415,failed,-1.346294,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
3416,completed,0.936411,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
3417,failed,-2.237455,4,46,4,0.182742,0.742738,0.290437,0.137391,0.801201
3418,failed,-1.583379,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
3419,completed,0.990629,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
3420,completed,0.600234,5,19,5,0.182742,0.742738,0.290437,0.137391,0.801201
3421,failed,-1.241201,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
3422,completed,0.282617,5,25,5,0.182742,0.742738,0.290437,0.137391,0.801201
3423,failed,-1.711060,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
3424,completed,1.213450,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
3425,failed,-1.760127,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
3426,failed,-1.747896,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
3427,failed,-1.791159,4,37,4,0.182742,0.742738,0.290437,0.137391,0.801201
3428,completed,0.039552,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
3429,completed,0.833573,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
3430,failed,-1.682358,3,33,3,0.182742,0.742738,0.290437,0.137391,0.801201
3431,completed,0.878248,3,8,3,0.182742,0.742738,0.290437,0.137391,0.801201
3432,failed,-1.185645,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
3433,failed,-2.924690,4,60,4,0.182742,0.742738,0.290437,0.137391,0.801201
3434,failed,-1.210521,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
3435,failed,-1.479897,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
3436,completed,0.491685,5,23,5,0.182742,0.742738,0.290437,0.137391,0.801201
3437,failed,-1.400839,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
3438,failed,-1.187322,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3439,completed,0.914549,5,15,5,0.182742,0.742738,0.290437,0.137391,0.801201
3440,failed,-2.142027,4,45,4,0.182742,0.742738,0.290437,0.137391,0.801201
3441,failed,-2.183054,4,45,4,0.182742,0.742738,0.290437,0.137391,0.801201
3442,completed,0.774368,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
3443,failed,-1.106640,4,23,4,0.182742,0.742738,0.290437,0.137391,0.801201
3444,failed,-1.227661,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
3445,completed,0.826459,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
3446,failed,-2.020669,3,38,3,0.182742,0.742738,0.290437,0.137391,0.801201
